symbol,status (HTTP code),size (kB),speed (kB/s),time
MBOT,200,8703,27.164184613945125,0.3203850998543203
MBT,200,14314,39.90833964018895,0.3586718998849392
MBWM,200,14269,31.903386108571443,0.4472566000185907
MCBC,200,13953,39.86121568423209,0.35003949981182814
MCD,200,15192,44.68989766325744,0.33994259987957776
MCF,200,9732,27.44281829260004,0.3546283000614494
MCHP,200,14843,35.2329736749899,0.42128150002099574
MCHX,200,12356,30.975639901632437,0.398894099984318
MCK,200,15190,35.39424622462423,0.4291658001020551
MCO,200,15036,35.15215416201525,0.4277405000757426
MCRI,200,9017,26.40305580248589,0.3415135000832379
MCS,200,13930,26.72156000010955,0.521301900036633
MCY,200,14545,35.47701152847935,0.4099838000256568
MD,200,9542,33.476367436276156,0.28503690008074045
MDC,200,14748,35.10216712021626,0.4201449998654425
MDCA,200,11709,31.893022055053155,0.3671335999388248
MDGL,200,9874,27.55606658327686,0.35832399991340935
MDLZ,200,15052,38.647511683378994,0.3894688000436872
MDNA,200,6933,22.670479860446846,0.30581619986332953
MDP,200,14035,47.64128941499661,0.2945974001195282
MDRX,200,9369,31.987135498010066,0.29289899999275804
MDT,200,15036,54.95973604803758,0.2735820999369025
MDU,200,14786,36.80237031683857,0.40176760009489954
MDXG,200,8473,25.74372100232282,0.3291287999600172
MED,200,14685,31.397922749705646,0.4677061000838876
MEDS,200,11978,41.76901433651199,0.28676760010421276
MEI,200,14378,9.861964732215826,1.4579244998749346
MEIP,200,9120,28.021635653664248,0.32546279998496175
MELI,200,13624,43.14148817353002,0.3157981000840664
MEOH,200,14646,33.67196115213266,0.4349613001104444
MERC,200,14321,37.84489434390295,0.3784129999112338
MET,200,15004,35.89827514250268,0.41795879998244345
MFA,200,14355,35.75240952002869,0.4015114000067115
MFC,200,14772,35.614008948650245,0.41478059999644756
MFG,200,11878,40.29170951425353,0.2948001001495868
MFIN,200,11743,37.29809699636173,0.31484180013649166
MFNC,200,14031,34.556525820388615,0.40603039995767176
MG,200,9131,29.799561977264634,0.30641389987431467
MGA,200,14804,31.56808781685772,0.4689546001609415
MGEE,200,14463,36.84558201549209,0.39253010018728673
MGI,200,8829,23.95393811353275,0.3685824000276625
MGIC,200,13996,33.08995806755823,0.422968199942261
MGLN,200,9191,18.409584917770218,0.49925080011598766
MGM,200,15024,26.49623764253206,0.567023899871856
MGPI,200,14295,28.62802947064275,0.49933580006472766
MGRC,200,14609,25.152704234642805,0.5808123000897467
MGYR,200,8189,19.274738822929645,0.42485659988597035
MHH,200,10178,21.01349545859002,0.4843554000835866
MHK,200,10201,18.720532959885496,0.5449097000528127
MHLD,200,12946,18.099567757685943,0.7152656998950988
MHO,200,9211,12.433185631886415,0.740839899983257
MIC,200,14591,17.362230799605786,0.8403874000068754
MICT,200,8039,9.703547511758627,0.8284598998725414
MIDD,200,10922,11.657308017465386,0.9369230000302196
MIND,200,8553,8.540460895281706,1.0014682000037283
MITK,200,8463,9.829063948002721,0.8610179000534117
MKC,200,14994,16.056343911555217,0.9338364999275655
MKL,200,10195,13.649889375520281,0.7468924999702722
MKSI,200,14631,20.58101741070757,0.7108978000469506
MKTX,200,14780,24.491941349459008,0.6034638001583517
MKTY,200,13026,25.787068818411317,0.5051368998829275
MLAB,200,14497,36.61342142822173,0.39594769990071654
MLCO,200,14274,46.526030310226126,0.3067960001062602
MLHR,200,14520,40.16624175677922,0.3614976000972092
MLI,200,14577,31.254904687506624,0.4663907999638468
MLM,200,15077,33.74072700248539,0.44684870005585253
MLP,200,8373,22.94488705871102,0.3649178999476135
MLR,200,14307,38.560827030205935,0.37102419999428093
MLSS,200,8069,24.145236481388064,0.3341860000509769
MLVF,200,8667,26.15615043442795,0.3313561000395566
MMAC,200,8630,22.628361548961045,0.3813797999173403
MMC,200,14937,35.629258208969475,0.41923410003073514
MMLP,200,14330,36.201852232886694,0.39583609998226166
MMM,200,15176,40.35357773345609,0.3760757001582533
MMP,200,14706,31.516143822101895,0.4666180000640452
MMS,200,14562,40.78869344339034,0.3570107000414282
MMSI,200,9178,28.53577994161652,0.3216313000302762
MMYT,200,9133,28.286190706053983,0.3228784000966698
MNDO,200,13684,45.77337232219197,0.2989510998595506
MNKD,200,8674,24.76013441536055,0.35032119997777045
MNOV,200,8285,26.26871386985801,0.3153942001517862
MNR,200,14396,36.55708262246661,0.39379509980790317
MNRO,200,14516,38.97029924428826,0.37248879997059703
MNST,200,11324,31.927317152129433,0.3546805998776108
MNTX,200,8505,24.366939472555025,0.3490384998731315
MO,200,15025,34.16380754697541,0.4397929001133889
MOD,200,8855,26.378283964050546,0.3356927998829633
MODV,200,9245,23.492688038263747,0.3935267000924796
MOFG,200,14294,41.55748401704287,0.3439573000650853
MOG-A,200,14497,40.31266856223228,0.3596140001900494
MOH,200,9839,28.671230238104734,0.34316630009561777
MORN,200,14763,40.67555085292165,0.36294529982842505
MOS,200,14894,40.04939083474677,0.37189080007374287
MOSY,200,8546,31.159951623634562,0.27426229999400675
MOV,200,14509,36.11754669061539,0.4017161000519991
MPAA,200,9071,29.403498928873166,0.30850069993175566
MPB,200,13976,47.66947888552283,0.29318549996241927
MPW,200,14786,35.180889158534704,0.420285000000149
MPWR,200,14753,40.6122475890733,0.36326480004936457
MPX,200,14017,43.945095139913406,0.3189661998767406
MRCY,200,9181,27.81340752328196,0.3300925998482853
MRK,200,15033,38.08118261117343,0.3947618999518454
MRLN,200,14244,44.50852204386889,0.32002860005013645
MRO,200,14952,36.72630842691607,0.4071196001023054
MRTN,200,14531,10.56287450950522,1.3756671999581158
MRVL,200,15010,41.93781190717937,0.35791089991107583
MS,200,14965,40.04700205290418,0.3736858998890966
MSA,200,14633,37.89326596076731,0.38616360002197325
MSB,200,14342,36.18895164827496,0.3963087999727577
MSCI,200,14899,42.17795537506631,0.3532413998618722
MSEX,200,14334,47.381114200705646,0.30252559995278716
MSFT,200,15182,40.374169779184605,0.37603250006213784
MSGN,200,11735,40.68078875407944,0.28846539999358356
MSI,200,14950,42.67532925363599,0.3503194998484105
MSM,200,14714,53.83892302777555,0.27329670009203255
MSN,200,10145,35.48194060632091,0.2859200998209417
MSON,200,8513,30.73934387912222,0.27694149990566075
MSTR,200,10135,33.286717707225684,0.30447579990141094
MT,200,13841,47.39385176004187,0.292042100103572
MTB,200,15143,48.708468099072476,0.3108904999680817
MTD,200,10207,29.09001574224292,0.3508764000143856
MTEM,200,8823,28.181277513445277,0.3130801999941468
MTEX,200,14060,43.97218305857127,0.3197476000059396
MTG,200,14603,40.5899002395848,0.3597693000920117
MTH,200,9289,29.292221832202596,0.3171149000991136
MTN,200,14423,36.31758841117982,0.39713539998047054
MTOR,200,9209,25.40038217874087,0.3625535999890417
MTR,200,13690,41.42470732729718,0.3304791001137346
MTRN,200,14484,30.862711235677725,0.46930419979617
MTRX,200,9097,30.651767027187702,0.29678549990057945
MTSL,200,9815,27.448625770240366,0.357577099930495
MTW,200,11966,34.61562938919587,0.34568200004287064
MTX,200,14455,37.55241881891827,0.3849285999312997
MTZ,200,9415,28.474510258195867,0.33064659987576306
MU,200,9575,28.630068409569084,0.33443860011175275
MUFG,200,12341,30.885733057323577,0.3995695998892188
MUR,200,14761,32.75264199927899,0.4506812000181526
MUX,200,13264,40.19525487594969,0.3299891999922693
MVBF,200,13788,41.02500627318173,0.3360876999795437
MVIS,200,8640,23.56691217490625,0.3666156998369843
MVO,200,14240,48.411168573673834,0.29414699994958937
MWA,200,14498,34.901509986550344,0.41539750015363097
MXC,200,8161,25.325215365766738,0.32224799995310605
MXIM,200,14493,32.703121860465174,0.44316869997419417
MXL,200,8985,25.755878419601636,0.3488523999694735
MYE,200,14506,38.32848084494003,0.3784652999602258
MYGN,200,9459,31.765637513360286,0.2977745998650789
MYRG,200,9251,28.639013748529745,0.3230209001339972
NAII,200,8373,26.156723533523888,0.32010890007950366
NAK,200,8893,28.623920997251034,0.31068420014344156
NAKD,200,8627,24.78409084040141,0.34808619995601475
NAT,200,14445,36.98063900158201,0.3906097998842597
NATH,200,14246,43.29754282193259,0.3290255998726934
NATI,200,14623,36.27100439499282,0.40315950009971857
NATR,200,14121,36.91865086140066,0.38248959998600185
NAV,200,9411,33.47397309097327,0.2811438001226634
NAVB,200,8563,27.414785403246963,0.3123497001361102
NBIX,200,9327,26.427561504881375,0.35292700002901256
NBN,200,14062,41.054872581683036,0.3425171999260783
NBR,200,14087,38.745639145907724,0.36357640009373426
NBSE,200,8853,29.02717168177886,0.3049901002086699
NBTB,200,14519,34.2274011049445,0.4241923000663519
NBY,200,8547,25.289473796533844,0.3379666998516768
NC,200,14347,35.90504769485084,0.3995817000977695
NCMI,200,14465,38.96712996373491,0.37121029989793897
NCR,200,9485,26.656279562654916,0.35582610010169446
NCTY,200,9808,33.86285475182384,0.28963889996521175
NDAQ,200,14869,35.593560738882594,0.41774410009384155
NDSN,200,14757,31.872336141659108,0.4630034000147134
NEE,200,15170,41.313322465287925,0.36719390004873276
NEM,200,15021,40.93827998427991,0.3669181999284774
NEN,200,14006,37.39008353593514,0.37459130003117025
NEO,200,8565,30.49045309348895,0.28090759995393455
NEOG,200,12921,40.7291465869328,0.31724210013635457
NEON,200,8261,22.156547364511862,0.3728469000197947
NEPH,200,5087,16.86746029052268,0.30158660002052784
NEPT,200,8373,24.079109925068728,0.34772880002856255
NES,200,8346,27.050608552423938,0.3085328000597656
NETE,200,8364,23.13858084995701,0.36147419991903007
NEU,200,14917,37.80968930608098,0.39452849980443716
NEWT,200,14212,41.853326084492465,0.33956679981201887
NFBK,200,14465,33.042525608262366,0.4377691999543458
NFG,200,14666,38.86923548038808,0.3773163999430835
NFLX,200,11570,26.553165080767013,0.43572960002347827
NG,200,9274,26.235848788152225,0.35348580009303987
NGD,200,8849,29.417738872735736,0.3008049000054598
NGG,200,14537,36.899722711490085,0.39395960001274943
NGS,200,8933,27.778339249070374,0.32158149988390505
NHC,200,14302,45.22697605111936,0.31622719997540116
NHI,200,14564,36.00789978970864,0.40446679992601275
NHTC,200,14146,37.693627497255406,0.375288899987936
NI,200,14829,55.71444031649368,0.26616079988889396
NICE,200,12762,41.70994431924046,0.3059701998718083
NICK,200,10050,29.553260553550405,0.3400640001054853
NJR,200,14579,33.87555756800694,0.4303693000692874
NKE,200,15033,44.59561804578815,0.33709589997306466
NKSH,200,14093,31.737588490556732,0.44404760003089905
NKTR,200,9301,20.74979927377727,0.44824529998004436
NL,200,13980,35.00098768793062,0.3994173000101
NLOK,200,14995,30.636096907162216,0.4894552999176085
NLS,200,8733,16.43250086773934,0.5314467998687178
NLSN,200,14812,33.41545825164028,0.44326789979822934
NLY,200,14897,38.78516035404759,0.38409020006656647
NM,200,11025,31.08710110388331,0.3546487002167851
NMM,200,14264,49.1366466492085,0.2902925000526011
NMR,200,11867,33.453320241656264,0.3547331001609564
NNBR,200,13492,46.50377251146593,0.29012699984014034
NNI,200,14487,34.07972164700027,0.42509150016121566
NNN,200,14731,42.73111304880913,0.34473710018210113
NNVC,200,8272,24.379087746112404,0.3393071999307722
NOA,200,14062,42.04269746596542,0.33446949999779463
NOAH,200,10186,38.03147363047356,0.2678307997994125
NOC,200,15124,36.12515872811957,0.41865559993311763
NOG,200,8792,26.60159483644567,0.33050649985671043
NOK,200,13634,46.61727303403002,0.29246669984422624
NOTV,200,8201,26.651778159081523,0.30770929995924234
NOV,200,14335,48.32147347871046,0.29665899998508394
NP,200,14467,34.44697684765724,0.4199787999968976
NPK,200,14392,39.38534559648766,0.3654151000082493
NPO,200,14545,29.47654957494927,0.4934431000147015
NPTN,200,8535,24.428023613271247,0.34939380013383925
NR,200,8595,26.362831069261606,0.3260272000916302
NRG,200,14788,34.07148744635943,0.4340286001097411
NRIM,200,14291,47.380103376449085,0.3016245001927018
NRP,200,14284,45.62009993168717,0.3131075999699533
NRT,200,13998,50.72707723195421,0.2759473000187427
NS,200,14604,36.83178084666505,0.39650540007278323
NSC,200,14989,39.11275192084944,0.3832254000008106
NSEC,200,13912,39.97936660539175,0.34797949995845556
NSIT,200,9271,27.600632440099982,0.33589810016565025
NSP,200,14592,40.218101612807914,0.3628217000514269
NSSC,200,8423,28.01438135848464,0.30066700000315905
NSYS,200,7947,23.525490247724903,0.3378037998918444
NTAP,200,14928,40.388768953101795,0.369607700034976
NTCT,200,9301,27.128830014583006,0.34284559986554086
NTES,200,15113,39.85725968534416,0.3791781000327319
NTGR,200,13448,16.720969201888767,0.804259599884972
NTIC,200,14135,36.236565424052294,0.39007560000754893
NTP,200,12686,36.571103061609406,0.3468859000131488
NTRS,200,14869,37.872835014553246,0.3926032998133451
NTUS,200,9135,28.894594357773872,0.31614909996278584
NTWK,200,8169,26.06304455559,0.31343229999765754
NTZ,200,8262,28.162667166498636,0.29336710018105805
NUAN,200,14109,35.07065087113326,0.4023021999746561
NUE,200,14794,37.18510233835119,0.39784749993123114
NURO,200,9232,24.812628636870564,0.3720686000306159
NUS,200,14700,36.23219661896378,0.40571650001220405
NUVA,200,9447,33.06799364665734,0.2856840998865664
NVAX,200,8822,28.9465325811878,0.3047688000369817
NVCN,200,8855,29.758024066099512,0.29756680014543235
NVDA,200,15259,38.41811722999557,0.39718239987269044
NVEC,200,14265,39.552783198847514,0.36065730010159314
NVGS,200,9652,27.666680141493465,0.3488672999665141
NVIV,200,10889,31.626323184080885,0.34430180001072586
NVMI,200,8871,26.97735889569704,0.3288313001394272
NVO,200,14955,37.02628086645403,0.40390229993499815
NVR,200,10453,29.285099528671747,0.35693920007906854
NVS,200,14808,42.58542536290378,0.3477245999965817
NWBI,200,14674,42.650083300653094,0.34405559999868274
NWE,200,14597,36.187323268256485,0.4033732998650521
NWFL,200,14175,46.839514122954675,0.30262909992597997
NWG,200,14423,37.87063225398194,0.3808492000680417
NWL,200,14804,37.02415248013996,0.39984710002318025
NWLI,200,14511,42.70365239522492,0.33980699977837503
NWN,200,14408,41.1091246350005,0.35048180003650486
NWPX,200,9093,16.94052576772483,0.5367602000478655
NX,200,14533,54.937016919928794,0.2645392999984324
NXGN,200,11834,37.35887819720451,0.31676540011540055
NXPI,200,14974,36.34015295225651,0.4120511000510305
NXST,200,14562,37.752519541489,0.38572260015644133
NYCB,200,14805,39.35071976155893,0.3762320000678301
NYMT,200,14288,42.31526828953319,0.33765590004622936
NYMX,200,8277,28.83834465053953,0.2870136999990791
NYT,200,14680,37.944690186283175,0.38687889999710023
O,200,14810,38.569697067238046,0.38398020016029477
OBAS,200,7811,26.239832962258482,0.2976771998219192
OBCI,200,13912,47.496644828200196,0.2929048999212682
OBLG,200,8284,30.270984513166805,0.27366139995865524
OC,200,14772,37.09156156670724,0.39825770002789795
OCC,200,10725,38.68577307754367,0.2772336998023093
OCFC,200,14448,39.36718236349773,0.3670061999000609
OCN,200,9123,29.289190542220467,0.3114801000338048
OCSL,200,14335,43.31145452156652,0.33097480004653335
OCUP,200,8956,28.378745356862993,0.31558829988352954
ODC,200,14221,49.004337729382605,0.2901987999211997
ODFL,200,14967,37.912639071698415,0.39477599994279444
ODP,200,13838,48.92902779417053,0.2828178000636399
OEG,200,8628,27.351333383199584,0.31545080011710525
OESX,200,8325,30.43784428156489,0.27350819995626807
OFC,200,14793,34.13301609961948,0.4333926998078823
OFED,200,13881,39.225670952859424,0.3538754000328481
OFG,200,14446,30.225994030083026,0.4779329998418689
OFIX,200,9237,24.057306238475416,0.3839581999927759
OFLX,200,14310,32.01560732573422,0.44696950004436076
OGE,200,14814,39.00064211779906,0.37983989994972944
OGEN,200,8354,26.27462932533641,0.31794929993338883
OHI,200,14747,42.34672106588936,0.3482441999949515
OI,200,14197,41.548725274053254,0.3416952001862228
OII,200,12831,39.301558828497626,0.3264756000135094
OIIM,200,8201,20.661438113047918,0.39692299999296665
OIS,200,11091,34.16262901130448,0.3246530001051724
OKE,200,14753,37.689863979559014,0.3914315002039075
OLB,200,8448,25.42488418133032,0.33227290003560483
OLED,200,14893,40.49589181604957,0.36776569997891784
OLN,200,14761,35.37510044577043,0.41727089998312294
OLP,200,14386,35.83640108423532,0.4014353998936713
OMAB,200,13474,39.24401248920936,0.3433389998972416
OMC,200,14800,40.79480405910223,0.36279130005277693
OMCL,200,9225,30.963992152292654,0.29792669997550547
OMER,200,9061,33.18129967263632,0.2730755000375211
OMEX,200,8421,26.409121548326603,0.31886709993705153
OMI,200,14642,42.84046126603927,0.34177970001474023
ON,200,9313,32.60100958600582,0.2856659998651594
ONB,200,14679,56.73227653193477,0.25874159997329116
ONCT,200,9607,30.26092686331233,0.3174721000250429
ONTO,200,9279,32.22175961820538,0.28797309985384345
ONTX,200,8753,28.466031162138204,0.30748930014669895
OPBK,200,13403,48.805195778451235,0.2746224000584334
OPCH,200,8826,28.664499328446695,0.30790700018405914
OPHC,200,7988,24.91720519648369,0.3205816999543458
OPI,200,14519,34.1948662154865,0.42459590011276305
OPK,200,8717,28.590236009396385,0.30489430017769337
OPOF,200,14072,48.339082569875465,0.29111020010896027
OPRX,200,8267,28.11266011310565,0.29406680003739893
OPTT,200,8540,29.52740932516599,0.28922279994003475
OPY,200,14327,48.80095838460244,0.2935802999418229
ORA,200,14562,40.98640964000447,0.35528849996626377
ORAN,200,14544,53.44111701305361,0.27215000009164214
ORBC,200,8467,28.487910048149203,0.2972138000186533
ORCL,200,15102,40.13872871154021,0.3762451000511646
ORCL,200,15102,43.530144233884606,0.34693200001493096
ORI,200,14748,39.368575882300426,0.37461349996738136
ORLY,200,10305,33.54184282362144,0.3072282001376152
ORMP,200,8233,25.969536175833582,0.3170253001153469
ORN,200,8465,25.774318054179275,0.32842770009301603
ORRF,200,14106,41.17753867467577,0.3425653998274356
OSBC,200,14054,43.66445909910424,0.32186360005289316
OSIS,200,9257,28.52080335928239,0.3245701000560075
OSK,200,14760,31.606212280509197,0.46699680015444756
OSN,200,8578,26.34093733904679,0.3256528000347316
OSPN,200,8935,29.440906158057373,0.30348929995670915
OSTK,200,9173,26.662783380914025,0.34403759986162186
OSUR,200,8775,28.015515007675244,0.31321930000558496
OTEX,200,14679,35.21489144692973,0.4168406999669969
OTTR,200,14449,34.20514755851946,0.4224217999726534
OVBC,200,13961,34.541540891596384,0.4041800000704825
OVLY,200,13910,35.682110615238855,0.3898312000092119
OVV,200,14771,32.09884645422507,0.46017229999415576
OXM,200,14487,38.036710259446906,0.3808689001016319
OXY,200,14933,39.61180274469157,0.3769835999701172
OZK,200,14771,41.550736158841936,0.3554930998943746
PAA,200,14679,38.024271403839236,0.38604289991781116
PAAS,200,14735,41.56569085683649,0.35449910000897944
PAC,200,13968,47.26158245395373,0.2955465998966247
PACB,200,8599,27.735748218968336,0.3100330999586731
PACW,200,14693,35.97136393732854,0.40846379986032844
PAG,200,14598,39.675399893826395,0.3679357999935746
PAR,200,13342,36.01482056126298,0.37045859987847507
PATK,200,14442,37.77073669772113,0.38235950004309416
PAYS,200,8385,28.049144364278288,0.2989396001212299
PAYX,200,14763,40.1848672861718,0.36737709981389344
PB,200,14603,37.225002620219804,0.39229009998962283
PBA,200,14679,42.64686571598075,0.34419879992492497
PBCT,200,14763,38.65585603902408,0.3819085001014173
PBH,200,9279,31.326626429861413,0.29620169987902045
PBHC,200,13999,33.590752852598385,0.4167516001034528
PBI,200,14615,34.860658751590854,0.41924049984663725
PBIP,200,14075,44.15298423051338,0.3187779998406768
PBR,200,14506,34.805292156351264,0.4167756999377161
PBT,200,14263,45.876886029852535,0.31089730001986027
PCAR,200,14784,35.17348589068538,0.42031660000793636
PCG,200,13009,43.755469844845194,0.2973114000633359
PCH,200,14553,34.50807322125836,0.421727400040254
PCOM,200,8787,26.19635069932211,0.33542839996516705
PCRX,200,9243,25.388525752226265,0.3640620999503881
PCTI,200,13864,46.10805325684598,0.3006850001402199
PCYG,200,8341,24.486591819878775,0.3406354000326246
PCYO,200,8293,25.94282443361992,0.3196644999552518
PDCE,200,9451,29.644848363394676,0.31880750018171966
PDCO,200,14732,35.84218926127025,0.41102400003001094
PDEX,200,8285,25.58262616498809,0.32385260006412864
PDFS,200,9013,28.926426165554236,0.3115836000069976
PDM,200,14761,38.032982868658145,0.3881105000618845
PDS,200,11305,34.36918185782756,0.32892840006388724
PEAK,200,14774,38.97661454982278,0.3790478000883013
PEB,200,14730,40.03111175893612,0.3679637999739498
PEBK,200,14114,43.163491883072325,0.326989300083369
PEBO,200,14332,35.422928572321936,0.40459669986739755
PED,200,8756,25.730653880848827,0.3402945001143962
PEG,200,14800,39.20015786302393,0.3775494999717921
PEGA,200,14611,39.122683663127056,0.37346619996242225
PEI,200,14125,36.41669987268294,0.3878714998718351
PENN,200,11010,38.3390987152604,0.28717419994063675
PEP,200,15172,42.4270676272609,0.35760190011933446
PERI,200,9508,30.630782131022354,0.3104067000094801
PESI,200,8040,24.872989969094025,0.32324220007285476
PETS,200,14529,40.44615768707503,0.3592182998545468
PFBC,200,14414,36.250855726636054,0.39761819993145764
PFBI,200,14271,41.921583648060334,0.34042129991576076
PFC,200,14378,37.11133502704534,0.3874288001097739
PFE,200,14974,36.592530182347225,0.40920919994823635
PFG,200,14785,41.66422438441774,0.3548608000855893
PFIE,200,8229,29.224335197051317,0.2815804001875222
PFIN,200,13258,33.546136317931165,0.39521689992398024
PFIS,200,14055,40.25988608136639,0.34910680004395545
PFS,200,14502,37.46525899349208,0.3870786000043154
PFSW,200,8381,26.83682212509889,0.31229480006732047
PG,200,15073,37.25580922939615,0.4045811998657882
PGC,200,14364,37.80155185295394,0.37998440000228584
PGR,200,14859,34.43260927224669,0.43153860000893474
PGTI,200,8843,24.56601112051891,0.35996889998205006
PH,200,15104,36.99497173890124,0.40827169991098344
PHG,200,13841,42.58699779759486,0.325005300110206
PHI,200,14551,41.20522814733274,0.3531347999814898
PHM,200,14890,29.710999162044445,0.5011612002272159
PHX,200,14242,47.47803363181221,0.29997030016966164
PII,200,14972,40.38817101660023,0.3707025998737663
PIPR,200,14514,36.34498740151963,0.3993398000020534
PKBK,200,14048,40.564776727138465,0.34631030005402863
PKE,200,14515,29.533510917939388,0.4914756000507623
PKG,200,14930,42.498671394569,0.35130509990267456
PKI,200,14752,38.85524525731431,0.3796655999030918
PKOH,200,14290,37.59472675250371,0.3801064998842776
PKX,200,14465,37.753173318651,0.3831466000992805
PLAB,200,8585,26.169456150605637,0.32805419992655516
PLAG,200,8375,28.47305870732299,0.2941376999951899
PLBC,200,13805,44.57687809518724,0.3096896999049932
PLCE,200,14118,34.05675595815412,0.4145432999357581
PLD,200,14842,35.12186995940419,0.4225856999401003
PLG,200,8571,23.572477595513334,0.36360200005583465
PLM,200,8195,20.337071766056024,0.40295869996771216
PLOW,200,14505,38.39220183064365,0.3778110998682678
PLPC,200,14257,38.299200647559466,0.37225320003926754
PLT,200,14046,37.96808312857992,0.3699423000216484
PLUG,200,8681,31.479838890216648,0.27576380013488233
PLUS,200,10187,35.30616233570348,0.2885332000441849
PLX,200,8367,26.659741783447952,0.31384399998933077
PLXS,200,9281,27.816457521944333,0.3336514001712203
PM,200,14992,43.33581732101455,0.3459493999835104
PMBC,200,7971,24.668036800725563,0.323130700038746
PMD,200,13585,46.49815974077981,0.29216210008598864
PMT,200,14805,37.18822364759627,0.39810990006662905
PNBK,200,13213,42.92244236873531,0.30783429997973144
PNC,200,14936,31.187292884736554,0.4789130000863224
PNFP,200,14523,52.421294966924336,0.27704389998689294
PNM,200,14618,40.24852874846591,0.363193399971351
PNNT,200,14297,35.16107642151913,0.4066144002135843
PNR,200,14683,37.6964281077647,0.3895063998643309
PNRG,200,8525,28.408210497709664,0.30008929991163313
PNW,200,14740,47.48731229364862,0.31039869994856417
PODD,200,9595,31.4558295754146,0.3050308998208493
POOL,200,14774,34.91840949283274,0.4231005997862667
POR,200,14738,36.0313843084511,0.40903230011463165
POWI,200,14544,37.54686582444563,0.3873558999039233
POWL,200,14406,38.584692277468946,0.37336049997247756
PPBI,200,14323,44.71075203565826,0.3203480001538992
PPC,200,12160,32.922915991771234,0.3693475998006761
PPG,200,15164,32.92022403458313,0.4606286999769509
PPL,200,14912,41.5528829428803,0.3588680000975728
PRA,200,14539,38.42218258799656,0.3784012000542134
PRAA,200,10036,29.519027500589463,0.3399841000791639
PRDO,200,8887,27.433635434875722,0.32394539983943105
PRFT,200,9201,29.622241562515352,0.31061120005324483
PRG,200,14600,30.565840700491286,0.47765740007162094
PRGO,200,15006,40.016330816609674,0.37499689985997975
PRGS,200,14568,37.562559127154415,0.3878330001607537
PRI,200,14693,39.259601285413005,0.3742523998953402
PRIM,200,14558,38.95474553378656,0.3737157001160085
PRK,200,14392,37.02670799103757,0.3886924001853913
PRMW,200,14519,29.5845328267343,0.490763199981302
PRO,200,9225,21.96075630230512,0.42006750009022653
PROV,200,14216,37.93327679977419,0.3747633001767099
PRPH,200,13389,37.22100924921283,0.3597161998040974
PRPO,200,8560,20.662309074143174,0.41428090003319085
PRTK,200,10681,32.23249157795369,0.3313737001735717
PRTS,200,8375,26.301847220659273,0.31841870001517236
PRU,200,14857,41.53326140932902,0.35771330003626645
PSA,200,15304,44.08909663310532,0.3471152998972684
PSB,200,14810,40.43432085859249,0.3662729999050498
PSEC,200,14470,42.46046510740619,0.3407876000273973
PSHG,200,11839,42.18084855838346,0.28067240002565086
PSMT,200,14515,38.75705084342808,0.37451249989680946
PSO,200,14490,40.731880774335,0.3557410000357777
PSTI,200,8308,29.575403565002244,0.2809091000817716
PSTV,200,9076,26.798086345424494,0.3386808999348432
PTC,200,9531,35.387367469823694,0.26933340006507933
PTE,200,11597,37.73168694664785,0.30735439993441105
PTEN,200,14789,40.750016340575115,0.36292009986937046
PTMN,200,14032,48.32569976688614,0.29036310012452304
PTN,200,8939,30.984187280427445,0.2885020000394434
PTNR,200,9046,29.500641490624915,0.3066373998299241
PTR,200,14505,35.40019549315322,0.4097434999421239
PTSI,200,9906,32.00067193687248,0.3095559999346733
PTVCB,200,14240,39.16101917670371,0.36362689989618957
PUK,200,14607,39.159556089884745,0.3730123999994248
PVH,200,14563,39.53475872097558,0.368359399959445
PW,200,9313,31.25175125593207,0.2979993000626564
PWFL,200,8095,24.84283340176366,0.3258485000114888
PWOD,200,14250,38.691883089766016,0.3682943000458181
PWR,200,14850,38.55931993191163,0.3851209001149982
PXD,200,15183,30.029459833067165,0.5056035001762211
PXLW,200,8257,21.518743225165245,0.3837119999807328
PZG,200,8373,25.908723809537424,0.3231730000115931
PZN,200,14010,34.03716487665151,0.4116089001763612
PZZA,200,14627,37.088970938460626,0.39437599992379546
QADA,200,14199,34.753420573517985,0.4085641000419855
QCOM,200,15065,37.96177161612362,0.3968466001097113
QCRH,200,14188,34.6616978679236,0.40932790003716946
QDEL,200,9395,31.262343116947456,0.3005213001742959
QGEN,200,12603,41.40822803173445,0.3043597999494523
QMCO,200,8512,20.25824503165268,0.4201745998580009
QNST,200,8707,27.184704884723157,0.320290399948135
QRHC,200,8130,22.17498105367464,0.36662940005771816
QRTEA,200,14651,38.17569627266192,0.383778200019151
QRTEB,200,13794,34.364869012549825,0.40139829996041954
QUAD,200,13867,41.65127308150576,0.3329310000408441
QUIK,200,8621,25.675963439944,0.33576150005683303
QUMU,200,9203,28.235301336085275,0.32593950000591576
R,200,14705,37.16349409152317,0.39568400010466576
RAD,200,8927,24.69978841187223,0.3614201000891626
RADA,200,8246,25.66412058938724,0.32130459998734295
RAIL,200,12505,42.51707907148003,0.294117100071162
RAND,200,13712,45.773587656935796,0.29956139996647835
RAVE,200,8349,23.683057216010383,0.352530499920249
RAVN,200,14165,21.194077148521007,0.6683471000287682
RBA,200,14619,38.96826721276018,0.3751513999886811
RBC,200,14583,38.182229495403355,0.38193159992806613
RBCAA,200,14328,44.80817208143923,0.3197630997747183
RBCN,200,8441,25.9221543175447,0.3256287998519838
RCI,200,14593,36.677993709136835,0.39786799997091293
